dur,proto,service,sbytes,dbytes
0.116067,111,10,3614,49342
0,51,10,46,0
0.00098,115,7,146,178
0.0053,115,10,568,304
0.000945,115,7,130,162
2.480473,111,10,13004,520070
0.001083,115,7,146,178
0.132044,111,10,3614,49342
0.001226,115,7,146,178
0.085337,111,6,320,1930
0.001118,115,7,130,162
0.190982,111,5,2126,2666
0.001136,115,7,132,164
0.171057,111,10,3614,49342
0.077473,111,10,4238,65222
0.038117,111,10,3302,40550
1.004809,111,3,1580,10168
2.714135,111,10,13558,548216
0.006091,111,3,1040,824
0.346723,111,10,1540,1644
19.010181,111,3,18682,1075890
0.41378,111,0,37310,3276
0.024938,111,10,2438,20718
0.170722,111,10,4238,65118
0.004198,111,3,1040,824
0.006021,111,10,3752,2456
0.002528,111,6,320,2002
0.001112,115,7,146,178
0.117206,111,10,4342,65118
0.001011,115,7,146,178
0.164973,111,10,4238,65118
0.017407,111,10,1540,1644
0.060042,111,10,3614,49342
0.058309,111,10,2334,16290
0.005263,115,10,568,304
0.077858,111,10,4342,65118
0.223704,111,10,3614,49342
1.216823,111,3,1684,10168
0.046634,111,6,320,1846
1.158938,111,3,1580,10168
0.032501,111,10,7808,15182
0.000975,115,7,146,178
0.073372,115,10,568,320
0.020662,111,10,3302,40550
0.394466,111,6,424,8824
0.001083,115,7,146,178
0.004811,111,10,1470,1728
0.321447,111,6,424,8824
0.005735,111,10,1920,4312
0.308946,111,10,1540,1644
0.091391,111,10,1920,4312
1.016111,111,10,802,4272
0.037636,111,10,7816,15876
0.001088,115,7,146,178
0.001112,115,7,130,162
0.006164,111,10,1920,4312
1.01552,111,3,1684,10168
0.055085,111,10,3614,49342
0.083919,111,10,3302,40550
0.001011,115,7,146,178
0.000995,115,7,146,178
0.024901,111,10,3614,49342
0.001105,115,7,146,178
0.031034,111,10,1540,1644
0.050165,111,10,4238,65118
0.001102,115,7,130,162
0.129955,111,10,4238,65118
0.167311,111,10,1920,4312
0.237638,111,0,37196,3276
0.477941,111,0,37196,3380
0.168182,111,10,5486,92746
0.001015,115,7,130,162
1.157079,111,3,1684,10168
0.001037,115,7,146,178
0.083775,111,10,3302,40550
0.199321,111,10,1920,4312
5.92781,111,10,25264,1094788
0.001124,115,7,130,162
0.057332,111,10,2438,20718
0.160846,111,10,3302,40550
0.010973,111,10,2438,20718
0.001055,115,7,130,162
0.079225,115,10,568,304
1.647754,111,5,2934,3742
0.029961,111,10,3598,46036
0.266704,111,10,3302,40550
0.084776,111,10,3302,40550
0.052334,111,10,4238,65118
0.156352,111,10,1920,4312
0.370985,111,10,4272,3080
0.295297,111,6,8928,320
0.00107,115,7,146,178
0.774697,111,6,320,1930
0.001008,115,7,130,162
0.025013,111,10,3614,49342
1.361681,111,3,19722,1087890
0.100831,111,10,3406,40550
0.016904,111,10,2766,24004
0.00782,111,10,1920,4312
0.043922,111,10,2438,20718
0.039017,111,10,1540,1644
0.091819,111,10,3302,40550
3.369542,111,10,25160,1094788
0.038846,111,10,4238,65118
0.036222,115,10,520,304
0.004693,115,10,568,320
0.184265,111,10,3302,40550
0.039082,111,10,1540,1644
0.001035,115,7,146,178
3.641518,111,10,18406,806412
0.208046,111,10,3614,49342
0.001113,115,7,146,178
0.009994,111,10,2334,16290
0.000964,115,7,130,162
1.029903,111,3,1684,10168
0.786717,111,10,7808,15182
0.036148,115,10,536,304
0.030893,111,10,2438,20718
0.015396,111,10,2766,24004
0.020141,111,10,3302,40550
0.02796,111,10,1540,1644
0.446812,111,6,320,2002
2.688959,111,5,2564,3407
0.000992,115,7,146,178
0.040032,111,10,3718,49342
0.102113,111,10,4238,65118
0.012313,111,10,2334,16290
0.027238,111,10,1540,1644
0.139026,111,10,3406,40550
2.787635,111,10,12778,527674
0.001084,115,7,146,178
0.006063,111,10,1920,4312
1.010227,111,3,1684,10168
0.001051,115,7,146,178
0.013304,111,10,2334,16290
1.957711,111,5,2934,3742
0.00179,115,10,536,304
0.001092,115,7,146,178
0.024685,111,10,2438,20718
1.178003,111,3,1684,10168
0.001045,115,7,146,178
1.203383,111,3,18682,1060052
11.248894,111,3,19202,1087890
0.001067,115,7,130,162
0.456989,111,0,37310,3380
0.007367,111,10,1920,4312
6.126914,111,11,36440,77060
0.027265,111,10,1540,1644
0.297558,111,10,4238,65118
4.425879,111,10,13870,548216
0.686113,111,10,6908,13998
1.361737,111,5,2934,3742
0.017722,111,10,2438,20718
0.021547,111,10,1540,1644
15.691025,111,3,18786,1039890
1.070939,111,3,1580,10168
0.013039,111,10,2438,20718
0.194941,111,10,3718,49342
0.350535,111,10,5696,192828
15.536882,111,3,18734,1071390
0.552424,111,6,424,8824
0.000544,111,10,112,112
0.005219,111,10,4360,2456
0.00597,111,3,1040,824
0.147671,111,10,5644,188549
0.262167,111,6,424,8824
0.80844,111,10,7816,15876
4.943238,111,10,13662,548102
0.001126,115,7,146,178
0.572279,111,10,1540,1644
0.005009,115,10,568,304
0.016434,111,10,2766,24004
0.001056,115,7,146,178
1.042016,111,3,1684,10168
1.167781,111,3,1684,10168
1.061088,111,10,6008,192828
0.06541,111,10,2766,23900
0.00584,111,10,1920,4312
0.0349,111,10,3614,49342
0.001019,115,7,146,178
0.084896,111,0,37310,3276
0.020064,111,10,2334,16290
0.238651,111,10,3614,49342
0.024985,111,10,2334,16186
0.001054,115,7,146,178
0.21003,111,10,1540,1644
0.023992,111,10,3614,49342
0.132761,111,10,5696,192828
0.090321,111,6,528,8824
0.344647,111,10,4880,2976
0.001017,115,7,146,178
0.104931,111,10,2766,24004
0.001033,115,7,132,164
0.001757,115,10,536,304
0.001115,115,7,146,178
0.036185,115,10,520,304
0.019274,111,10,1540,1644
0.022869,111,10,3598,46036
1.921831,111,5,2934,3530
0.068004,111,3,1040,824
0.021293,111,10,1540,1644
0.004419,111,10,1470,1728
0.318288,115,10,568,304
0.989869,111,11,24240,29452
0.35968,111,6,424,2824
0.217853,111,10,1540,1644
0.077945,111,10,2334,16290
0.587294,111,6,320,1884
0.371552,111,10,4272,3080
0.001079,115,7,132,164
0.771935,111,10,7814,14682
0.013298,111,10,2334,16290
0.000944,115,7,130,162
0.102975,111,10,2766,24004
0.018547,111,10,1540,1644
0.046402,111,6,320,1932
0.581377,111,6,8928,320
0.004124,111,3,1040,824
0.01842,111,10,2766,24004
0.01841,111,10,1540,1644
0.029685,111,10,3598,46036
0.001019,115,7,146,178
1.004704,111,3,1580,10168
1.048829,111,5,2934,3740
0.014917,111,10,2766,24004
0.124931,111,10,5486,92746
0.018573,111,10,1540,1644
0.004121,111,3,1040,824
0.015777,111,10,2438,20718
0.051733,111,10,2766,24004
0.001103,115,7,146,178
0.00101,115,7,146,178
0.001046,115,7,146,178
1.046016,111,3,1580,10168
1.925209,111,10,12352,27416
0.004421,111,10,1470,1728
0.033083,111,10,7808,15182
0.317247,111,6,8928,320
0.041822,111,10,3406,40446
0.44849,111,6,320,2824
0.00104,115,7,146,178
0.001074,115,7,146,178
0.021292,111,10,1540,1644
0.012972,111,10,2766,24004
0.068053,111,10,4134,65222
0.001047,115,7,146,178
0.013227,111,10,2766,24004
0.014026,111,10,2334,16290
0.013751,111,11,12472,12716
0.004495,111,10,1470,1728
0.007201,111,10,4360,2456
1.005885,111,3,1580,10168
0.015931,111,10,2766,24004
0.00174,115,10,520,304
0.001744,115,10,520,304
1.22166,111,5,2934,3742
0.001712,115,10,520,304
0.000995,115,7,146,178
1.156634,111,3,18786,1087890
0.009937,111,10,2334,16290
0.019221,111,10,1540,1644
0.266922,111,10,1540,1644
1.442777,111,10,7808,15182
0.043793,111,0,37196,3380
0.023488,111,0,37178,3380
0.008895,111,10,2334,16290
0.001706,115,10,520,304
0.019348,111,10,1540,1644
0.004561,111,10,1470,1728
0.078313,111,6,320,1930
0.016082,111,10,2438,20718
0.05301,111,10,2766,24004
0.049553,111,10,684,10928
0.001083,115,7,130,162
0.019241,111,10,1540,1644
2.295628,111,5,2934,3742
0.012876,111,10,2766,24004
0.049513,111,10,4238,65118
1.472823,111,10,7208,13804
0.001116,115,7,130,162
3.056875,111,3,17798,1062390
0.627569,111,10,5696,192828
0.042903,111,10,5486,92746
0.001027,115,7,146,178
0.046417,111,6,320,2002
0.168874,111,10,5696,191328
0.01958,111,10,1540,1644
2.41843,111,10,12248,27624
0.069152,111,6,320,1930
0.034452,111,0,37178,3380
0.051803,111,10,4238,65014
0.003908,111,3,1044,824
0.384969,111,10,1470,1832
0.009905,111,10,2334,16290
0.224162,111,6,8928,320
0.00888,111,10,2334,16290
0.220151,111,10,85672,3788
0.001069,115,7,132,164
1.563558,111,5,2934,3742
0.052171,111,10,2766,24004
0.003728,111,6,528,8824
0.008989,111,10,2438,16290
0.001018,115,7,146,178
0.036864,111,10,7478,14752
0.021093,111,10,2542,20614
0.00463,111,10,1470,1728
0.015514,111,10,1540,1644
0.012795,111,10,2766,24004
0.00471,115,10,568,320
0.014311,111,10,1540,1644
0.019576,111,10,1540,1644
0.001003,115,7,146,178
0.001016,115,7,146,178
0.047859,111,10,1470,1728
0.001085,115,7,130,162
0.003089,111,6,320,2002
0.00095,115,7,146,178
0.111322,111,10,5696,192828
0.011029,111,10,2334,16290
0.234083,111,6,424,8824
1.020033,111,3,1580,10168
0.223934,111,6,8928,320
0.062068,111,10,2334,16290
0.021193,111,10,1540,1644
0.001026,115,7,146,178
0.386953,111,10,4272,3080
0.001185,115,7,146,178
0.001062,115,10,232,52
0.019411,111,10,1540,1644
0.010881,111,10,2334,16290
0.271818,111,10,1540,1644
0.052883,111,10,2766,24004
0.046442,111,0,37310,3380
0.035577,111,5,2934,3742
0.016899,111,10,2334,19366
0.001101,115,7,132,164
0.006119,115,10,568,304
0.157967,111,10,5486,92746
0.013219,111,10,2766,24004
1.013442,111,3,1684,10168
0.065059,111,10,4360,2560
0.001069,115,7,146,178
0.001672,115,10,512,304
0.005128,111,10,3672,2456
0.034991,111,10,3598,46036
0.015772,111,10,2766,24004
0.025041,111,10,2334,16290
2.377781,111,5,2934,3742
0.04715,111,10,3718,49238
0.009995,111,10,2334,16290
0.183919,111,10,5486,92746
0.001064,115,7,146,178
0.030705,111,10,2334,16290
0.598348,111,6,8928,320
0.064241,111,6,320,1930
0.832625,111,5,2934,3742
0.00471,115,10,568,304
0.02611,111,10,2438,16186
0.334417,111,6,424,8824
0.04044,111,0,37496,3380
0.178178,115,10,536,304
0.015991,111,10,2438,20718
0.025966,111,10,3598,46036
0.021287,111,10,1540,1644
0.001036,115,7,130,162
1.160007,111,3,1684,10168
0.001093,115,7,146,178
0.225494,111,6,8928,320
2.143653,111,10,12830,548216
0.004144,111,3,1040,824
0.00106,115,7,130,162
0.019512,111,10,1540,1644
0.052849,111,10,2766,24004
0.02049,111,10,1540,1644
0.008191,111,10,2024,4312
1.155784,111,10,7816,15876
0.013706,111,10,2334,16290
0.001064,115,7,132,164
0.001786,115,10,512,304
0.02044,111,10,1540,1644
0.001088,115,7,146,178
0.004805,115,10,568,320
0.001091,115,7,146,178
0.009939,111,10,2334,16290
0.013473,111,10,1540,1644
0.013774,111,10,2766,24004
0.01299,111,11,5928,8010
0.001014,115,7,132,164
0.01943,111,10,1540,1644
0.284529,111,5,2934,3742
0.004575,115,10,568,320
0.01824,111,10,1540,1644
0.019425,111,10,1540,1644
0.101464,111,6,320,2002
0.497783,111,0,37496,3276
0.1578,111,10,5488,192828
0.575369,111,6,8928,320
0.001088,115,7,146,178
0.019428,111,10,1540,1644
0.255284,111,6,424,8824
0.010003,111,10,2334,16290
1.010707,111,10,906,4384
0.001429,115,10,284,160
0.474834,111,0,37310,3380
0.004153,111,3,1040,824
0.001009,115,7,146,178
0.023054,111,10,2766,24004
0.012,111,10,2334,16290
0.00099,115,7,146,178
1.081985,111,3,1684,10168
1.626775,111,5,2934,3742
1.657423,111,10,4776,3080
0.006131,111,6,8928,320
0.001046,115,7,146,178
0.019628,111,10,1540,1644
1.005751,111,3,1580,10168
0.011053,111,10,2334,16290
0.010877,111,10,2334,16290
0.00552,111,6,424,8824
0.001067,115,7,146,178
0.010848,111,10,2334,16290
0.016788,111,10,2854,30622
0.013694,111,11,12472,12716
0.012925,111,10,2766,24004
0.01422,111,3,1040,824
0.014035,111,10,2334,16290
0.00989,111,10,2334,16290
1.006145,111,3,1684,10168
0.018501,111,10,1540,1644
0.018884,111,10,2766,24004
0.486922,111,10,1540,1644
0.01514,111,10,2854,30622
1.07493,111,3,1684,10168
0.004187,111,3,1040,824
0.001056,115,7,132,164
0.01383,111,10,2766,24004
0.013954,111,10,2334,16290
0.018684,111,10,1540,1644
0.033336,111,10,7808,15182
1.062629,111,5,2934,3742
0.499865,111,10,1540,1644
0.019585,111,10,1540,1644
0.008987,111,10,2334,16290
0.018627,111,10,1540,1644
0.019739,111,10,1540,1644
1.004745,111,3,1580,10168
0.019529,111,10,1540,1644
0.013468,111,10,1540,1644
0.516933,111,0,37496,3276
0.001079,115,7,132,164
0.001079,115,7,146,178
0.015707,111,10,2766,24004
0.044865,111,10,5486,92746
0.004948,115,10,568,320
1.005987,111,3,1684,10168
0.018019,111,10,2958,32368
0.011039,111,10,2334,16290
0.047998,111,6,528,8824
0.004606,111,10,1470,1728
0.022339,115,10,520,304
0.015125,111,10,2854,30622
0.013754,111,10,1540,1644
0.222411,111,6,8928,320
0.018696,111,10,1540,1644
0.001151,115,7,146,178
0.31032,115,10,568,304
0.499899,111,10,1540,1644
0.019681,111,10,1540,1644
0.001059,115,7,146,178
0.001139,115,7,146,178
0.01837,111,10,1540,1644
0.07429,111,10,5486,92746
0.01614,111,10,2766,24004
0.900659,111,10,4776,3080
0.115203,111,3,1040,824
0.00103,115,7,130,162
0.30392,111,10,1540,1644
0.023952,111,10,3598,46036
0.437514,111,10,4776,3080
0.821676,111,0,37496,3380
0.013873,111,10,2766,24004
1.136538,111,10,5176,192828
0.057609,111,10,1470,1728
0.001043,115,7,130,162
0.013014,111,10,2766,24004
0.066236,111,3,1040,824
0.001083,115,7,146,178
0.325785,111,0,37496,3276
0.004154,111,3,1040,824
0.019298,111,10,1540,1644
0.004904,111,10,4360,2456
0.021315,111,0,37496,3380
0.502793,111,10,1540,1644
0.01553,111,10,2854,30622
0.219179,115,10,568,304
0.014347,111,10,1540,1644
0.002374,115,7,132,164
0.013798,111,10,1540,1644
0.01844,111,10,1540,1644
0.004385,111,10,1470,1728
0.016643,111,10,2958,32368
0.233556,111,10,1540,1644
0.019268,111,10,1540,1644
0.023956,111,10,3598,46036
0.024033,111,10,3598,46036
0.042873,111,10,5486,92746
0.02686,111,10,2766,23900
0.190989,111,10,5486,92746
0.016299,111,10,2958,32368
0.153113,115,10,520,304
0.01198,111,10,2334,16290
0.001054,115,7,146,178
0.16712,115,10,512,304
0.106918,111,11,14512,17238
0.002924,111,6,320,1930
0.025165,115,10,568,304
0.016957,111,10,2958,32368
0.012894,111,10,2766,24004
0.533203,115,10,568,304
0.001055,115,7,146,178
0.025777,111,5,2934,3742
0.000945,115,7,132,164
0.001034,115,7,146,178
0.018694,111,10,1540,1644
4.042796,111,10,13454,548216
0.050321,115,10,568,304
0.600853,111,10,1540,1644
0.017022,111,10,2958,32368
0.004772,111,10,1470,1728
0.001824,115,10,512,304
0.031223,111,3,1040,824
0.0055,111,10,1470,1728
0.107371,111,10,5696,192828
0.574854,111,10,1540,1644
1.144943,111,3,1580,10168
0.420943,111,10,1540,1644
0.013625,111,10,1540,1644
0.282343,111,6,8928,320
0.004052,111,3,1040,824
1.005974,111,3,1684,10168
0.011184,111,10,2334,16290
0.013949,111,10,2334,16290
0.001311,115,7,146,178
1.262594,111,10,12248,27416
0.001041,115,7,146,178
0.00108,115,7,132,164
0.917882,111,11,14616,17134
0.004365,115,10,568,304
0.004533,115,10,568,304
0.001188,115,7,146,178
0.133681,111,10,5488,192828
0.001021,115,7,130,162
0.008945,111,10,2334,16290
0.018385,111,10,1540,1644
0.005833,111,10,4256,2456
0.015852,111,10,2854,30622
0.072465,115,10,512,304
0.012933,111,10,2334,16290
0.009914,111,10,2334,16290
0.009985,111,10,2334,16290
0.01193,111,10,2334,16290
0.001046,115,7,146,178
0.019271,111,10,1540,1644
0.022567,111,10,2870,24004
0.008983,111,10,2334,16290
0.013849,111,10,2766,24004
0.0132,111,10,2766,24004
0.001094,115,7,146,178
3.05112,111,10,12830,548216
0.001028,115,7,146,178
0.012189,111,10,2766,24004
0.195154,115,10,520,304
0.013418,111,10,1540,1644
0.055916,111,10,2854,30622
0.00104,115,7,146,178
1.127674,111,10,5800,192828
0.106706,111,10,5384,192828
0.324054,115,10,520,304
0.7934,111,10,5592,192828
0.004412,111,3,1040,824
0.001059,115,7,146,178
1.118893,111,3,1684,10168
0.012858,111,10,2766,24004
0.004761,115,10,568,304
0.001833,115,10,512,304
0.362356,111,10,1540,1644
0.012877,111,10,2766,24004
0.330697,111,10,5696,192828
0.117263,111,10,5800,192828
0.428954,111,10,1540,1644
0.001062,115,7,146,178
0.577296,115,10,568,304
0.010024,111,10,2334,16290
1.007573,111,3,1684,10168
0.00101,115,7,132,164
1.144705,111,3,1684,10168
0.112725,111,10,1540,1644
0.349932,111,10,1540,1644
0.012896,111,10,2766,24004
0.021943,111,10,2766,24004
0.442168,115,10,568,304
0.004799,115,10,568,304
0.019385,111,10,1540,1644
0.314396,111,10,4672,2976
0.018433,111,10,1540,1644
1.449697,111,10,7814,14682
0.013907,111,10,2766,24004
0.021599,111,0,37496,3380
0.129129,115,10,512,304
0.001098,115,7,132,164
0.001101,115,7,132,164
0.720735,111,10,4776,3080
1.1024,111,10,5800,192828
0.005067,111,10,4256,2456
2.753304,111,10,12352,27520
1.005585,111,3,1684,10168
0.004599,111,10,1470,1728
0.010914,111,10,2334,16290
0.47071,111,10,1540,1644
0.434888,111,10,1470,1728
0.013953,111,10,2334,16290
0.004127,111,3,1040,824
0.132944,111,10,4862,77276
0.009955,111,10,2334,16290
0.662525,111,10,4776,3080
0.019245,111,10,1540,1644
0.605851,111,10,1540,1644
0.001785,115,10,512,304
0.368275,111,10,4192,3080
0.058051,111,10,1540,1644
0.001109,115,7,146,178
0.323045,111,10,1470,1728
0.0011,115,7,146,178
0.001057,115,7,130,162
0.001567,115,10,512,304
0.018667,111,10,1540,1644
0.274997,111,10,1470,1728
0.0478,111,10,1540,1644
0.001009,115,7,146,178
0.484756,111,0,37178,3380
0.030581,111,0,37496,3380
0.001094,115,7,132,164
0.013897,111,10,1540,1644
0.001065,115,7,130,162
0.009939,111,10,2334,16290
0.001034,115,7,146,178
0.004373,111,6,8928,320
0.001159,115,7,132,164
0.015853,111,10,2334,16290
0.50255,111,0,37496,3172
0.583531,111,10,1540,1644
0.009953,111,10,2334,16290
0.001067,115,7,146,178
0.133143,111,10,5486,92746
0.019281,111,10,1540,1644
1.08705,111,3,1580,10168
0.000991,115,7,130,162
0.004541,111,10,1470,1728
0.370216,111,10,4776,3080
0.009965,111,10,2334,16290
0.020378,111,10,1540,1644
0.019955,111,10,2766,24004
0.001059,115,7,146,178
0.042884,111,10,1540,1644
1.12494,111,3,1580,10168
0.018615,111,10,1540,1644
0.002919,111,6,320,1884
0.000997,115,7,146,178
0.032413,111,0,37178,3380
0.371868,111,10,1540,1644
0.03195,111,10,4238,63878
0.00112,115,7,146,178
0.24347,111,6,424,8824
0.304072,111,10,1540,1644
0.000963,115,7,132,164
0.024237,111,10,2766,24004
0.063368,111,10,2854,30622
0.018664,111,10,1540,1644
0.000994,115,7,132,164
0.500241,111,10,4192,3080
0.01278,111,10,2766,24004
0.497845,111,0,37178,3276
0.425855,111,10,1540,1644
0.00102,115,7,130,162
0.402424,111,10,1470,1728
0.017649,111,10,2334,16290
0.004414,111,10,1470,1728
0.41991,111,10,1540,1644
0.274133,111,10,5904,192828
0.004982,111,10,4256,2456
0.108028,111,10,2334,16290
2.566744,111,11,12472,12716
0.010041,111,3,1040,824
4.921432,111,10,24952,1094788
0.020932,111,10,2766,24004
1.155559,111,3,1684,10168
0.001179,115,7,146,178
0.00096,115,7,132,164
1.062024,111,3,1684,10168
1.387652,111,5,2934,3742
0.023549,111,5,2934,3742
1.037973,111,3,1580,10168
0.023159,111,10,1540,1644
0.170303,111,10,5384,192828
0.001785,115,10,512,304
0.00093,115,7,146,178
3.134858,111,11,12472,12716
0.004082,111,3,1040,824
0.740849,111,0,37496,3172
0.020457,111,10,1540,1644
0.506586,111,0,37178,3380
0.708328,115,10,568,304
0.018598,111,10,1540,1644
0.01987,111,10,2766,24004
0.019466,111,10,1540,1644
1.004992,111,3,1580,10168
1.552992,111,3,1684,10168
0.001734,115,10,520,304
0.01311,111,10,2766,24004
0.004867,111,6,424,8824
0.00104,115,7,146,178
0.01943,111,10,1540,1644
0.001067,115,7,146,178
0.004508,111,10,1470,1728
0.004722,115,10,568,304
0.131199,115,10,568,304
0.00442,111,10,1470,1728
0.019398,111,10,1540,1644
0.001045,115,7,130,162
0.017677,111,10,2334,16290
0.003307,111,6,320,1860
0.013472,111,10,2334,16290
0.014024,111,10,2334,16290
0.064092,111,10,1540,1644
0.001023,115,7,130,162
0.014649,111,10,2766,24004
0.039416,111,10,2958,32368
1.015179,111,3,1684,10168
0.253801,111,10,1540,1644
0.023219,111,10,1540,1644
0.022868,111,10,2766,24004
0.001068,115,7,130,162
0.009877,111,10,2334,16290
0.004515,115,10,568,304
0.08117,115,10,520,304
0.004528,111,10,1470,1728
0.004432,111,3,1040,824
0.244456,111,6,424,8824
0.429904,111,10,1540,1644
0.000938,115,7,146,178
0.001778,115,10,512,304
0.029758,111,10,2870,23900
0.001226,115,7,146,178
1.158374,111,10,5696,192828
0.306352,111,6,8928,320
0.028027,111,10,3598,46036
0.33282,111,10,1540,1644
0.001039,115,7,146,178
0.121646,111,10,5696,192828
1.026413,111,10,5696,192828
0.333012,111,6,320,1860
0.099788,111,10,1540,1644
0.004936,111,10,1470,1728
0.015103,111,10,1540,1644
0.001107,115,7,130,162
0.004216,111,10,1470,1728
0.025956,111,10,2766,24004
0.009847,111,10,2334,16290
0.029726,111,0,37178,3380
0.020351,111,10,1540,1644
0.011963,111,10,2334,16290
0.00104,115,7,132,164
0.001041,115,7,130,162
0.12913,115,10,512,304
0.018773,111,10,2766,24004
0.576463,111,10,4776,3080
0.338244,111,10,1540,1644
0.001101,115,7,146,178
0.001072,115,7,130,162
0.001076,115,7,132,164
0.335947,111,10,4192,3080
0.346873,111,10,1470,1728
5.662488,111,10,25368,1094788
0.013608,111,10,2766,24004
0.032635,111,10,7814,14682
0.210731,111,0,37496,3380
1.050732,111,3,1580,10168
0.018498,111,10,2766,24004
0.372885,111,10,1540,1644
0.001097,115,7,132,164
1.108406,111,10,4192,3080
0.023145,111,10,1540,1644
0.064183,115,10,568,304
0.001178,115,7,146,178
0.850101,111,10,5696,192828
0.013023,111,10,2334,16290
0.436884,111,10,1540,1644
0.001123,115,7,132,164
0.018136,111,10,2334,16290
0.524734,111,10,4776,3080
0.004732,115,10,568,304
